id	IDSendungname	Länge	Serie	Sendezeit	Titel	Description	Sender	MO	DI	MI	DO	FR	SA	SO	Filename	Bild
94	FestFamilieOstern26	01:03:30	GR-ALLG	27.04.2026 10:00:00	Christus, der Auferstandene, kam aus Liebe zur ganzen Schöpfung	Fest der Familie Gottes auf Erden - eine Aufzeichnung aus der Sophia-Bibliothek, dem Zentrum des Freien Geistes für alle Kulturen weltweit, an Ostern 2026	SNJ	False	False	False	False	False	False	False	DE_SON_Ostern26_NAE.mpg	FestFamilieApr26.jpg
99	UrchristlicherStrom 02 A	00:54:30	GR-ALLG	27.04.2026 11:15:00	Das prophetische Wort im urchristlichen Strom - heute und zu allen Zeiten	Gesprächsrunde zum Thema "Das prophetische Wort im urchristlichen Strom - heute und zu allen Zeiten und der Versuch der Ausmerzung der Urgemeinden, der Nachfolger des Jesus von Nazareth" Teil 2	SNJ	False	False	False	False	False	False	False	DE_SON_UrchristlicherStrom_02_16zu9.mpg	UrchristlicherStrom.jpg
104	FGE VerbindeSei 13 ABB	00:07:00	GR-ALLG	27.04.2026 12:15:00	Freie Gemeinschaften - Verbinde und Sei: Lebe den Augenblick - und Du siehst und erkennst Dich	Kurzsendung unter dem Motto „Wir sind die Freien Gemeinschaften – verbinde und sei“, heute unter anderem zum Thema „Lebe den Augenblick - und Du siehst und erkennst Dich“	SNJ	False	False	False	False	False	False	False	DE_FGE_Les_13LebeAugenblick_16zu9.mpg	FGE VerbindeSei.jpg
107	InnererWeg 15	00:29:30	GR-LEB	27.04.2026 12:25:00	Der Innere Weg zum kosmischen Bewusstsein	Lesung über den Christus-Gottes-Weg, hin zu einer höheren Kultur und einem friedvollen Menschentum. Mit praktischen Übungen. Heute: Grundstufe der Ordnung - Folge 15: Pläne in den Willen Gottes stellen.	SNJ	False	False	False	False	False	False	False	DE_GR-IW_InnererWeg2021_15_16zu9.mpg	InnererWeg.jpg
114	Gabriele Mär26 	00:22:30	OFF	27.04.2026 13:00:00	Das Wort des Seraphs der göttlichen Weisheit an die Menschheit, gegeben im März 2026	Der Seraph der göttlichen Weisheit offenbarte sich in der Stammgemeinde des Herrn für den Aufbau des Friedensreiches des Christus Gottes im März 2026, dem Jahr 3 des messianischen, sophianischen Zeitalters 	SNJ	False	False	False	False	False	False	False	DE_OFF_GabrieleMaerz26_16zu9.mpg	Pfingstoff-2009.jpg
118	Gemeinschaften 12 A	00:14:00	GR-ALLG	27.04.2026 13:30:30	Die freien Gemeinschaften im Zeichen der Lilie	Schulung für die freien Gemeinschaften im Zeichen der Lilie, heute zum Thema: Leben ist Evolution. 	SNJ	False	False	False	False	False	False	False	DE_FGE_Gemeinschaften_12_16zu9.mpg	Gemeinschaften.jpg
125	IchKommeBald	01:25:00	LILIE	27.04.2026 14:00:00	Ich komme bald! Ich Bin der Christus Gottes	Das Lilienzeitalter, das messianische, sophianische Zeitalter. Offenbarung des Christus Gottes durch die Prophetin und Botschafterin des Ewigen Reiches Gabriele. Gegeben im Frühjahr 2019	SNJ	False	False	False	False	False	False	False	DE_LILIE_IchKommeBald_16zu9.mpg	IchKommeBald1.jpg
128	FestFamilieOstern26	01:03:30	GR-ALLG	27.04.2026 15:30:30	Christus, der Auferstandene, kam aus Liebe zur ganzen Schöpfung	Fest der Familie Gottes auf Erden - eine Aufzeichnung aus der Sophia-Bibliothek, dem Zentrum des Freien Geistes für alle Kulturen weltweit, an Ostern 2026	SNJ	False	False	False	False	False	False	False	DE_SON_Ostern26_NAE.mpg	FestFamilieApr26.jpg
133	Ruf 7 SchleusenGeöffnet	00:17:30	SON	27.04.2026 16:45:00	Der Ruf: Die Schleusen sind geöffnet	Bebilderter Ruf, gegeben von Gabriele, der Prophetin und Botschafterin des Ewigen Reiches: Die Schleusen sind geöffnet.	SNJ	False	False	False	False	False	False	False	DE_SON_RufGabi4SchleisenGeoffnet_16zu9.mpg	Ruf-7.jpg
138	BändeEwigesReich 01 A	00:42:00	LES	27.04.2026 17:10:00	Das Ewige Reich "Wer Mich kennt, der geht an Meiner Hand"	Christus-Offenbarungen aus dem Jahr 1991, gegeben durch die Botschafterin des Ewigen Reiches, Gabriele. Lesung aus dem Zelt Gottes für alle Menschen.	SNJ	False	False	False	False	False	False	False	DE_LES_ZeltOFFEwigesReich_01_16zu9.mpg	BändeEwigesReich 01.jpg
148	SaatUErnte2 2KiZ	00:10:30	KIND	27.04.2026 18:00:55	Liobani - Die Schule für Neu Jerusalem II	In der Sendereihe für Kinder und Eltern "Liobani - Die Schule für Neu Jerusalem, für eine andere Zeit im Zeichen des Christus Gottes der Gottes- und Nächstenliebe" geht es heute um das Thema "Die positiven Gedankenkräfte", aus dem zweiten Band von Liobani.	SNJ	False	False	False	False	False	False	False	DE_LIOS_2Kiz-04SaatUErnte2_NAE_16zu9.mpg	Liobanischule.jpg
149	GeistigeSchule 2KiZ	00:11:30	KIND	27.04.2026 18:12:00	Liobani - Die Schule für Neu Jerusalem II	Folge 02: Die geistige und die irdische Schule	SNJ	False	False	False	False	False	False	False	DE_LIOS_2KiZ-02GeistigeSchule_16zu9.mpg	Liobanischule.jpg
152	SeeleNachtReise 3KiZ	00:12:00	KIND	27.04.2026 18:27:00	Liobani - Die Schule für Neu Jerusalem III	In der Sendereihe für Kinder und Eltern "Liobani - Die Schule für Neu Jerusalem, für eine andere Zeit im Zeichen des Christus Gottes der Gottes- und Nächstenliebe" geht es heute um das Thema "Die Seele geht nachts auf Reisen", aus dem dritten Band von Liobani.	SNJ	False	False	False	False	False	False	False	DE_LIOS_3KiZ-03SeeleNachtsReise_16zu9.mpg	Liobanischule.jpg
161	GroßeGeister 05	00:06:00	MED	27.04.2026 18:55:00	Was sagen große Geister 	Zitate berühmter Persönlichkeiten und philosophischer Denker über die Tiere und die Natur (5) Immanuel Kant, Isaac Bashevis Singer, Albert Schweitzer, Bertha von Suttner, Luise Rinser	SNJ	False	False	False	False	False	False	False	DE_MED_WasSagenGroßeGeisterTiere_005_16zu9.mpg	GroßeGeister.jpg
162	LassDichFühren 03 A	00:28:30	LES	27.04.2026 19:00:30	Die Neue Zeit - ein höheres Bewusstsein? Tue nichts Böses, dann widerfährt dir nichts Böses! Lass Dich führen! (3)	Lesung aus dem gleichnamigen Buch von Gabriele, der Prophetin und Botschafterin des Ewigen Reiches, Folge 3	SNJ	False	False	False	False	False	False	False	DE_LES_LassDichfuehren_03_16zu9.mpg	LassDichführen.jpg
168	Zuversicht UT 4	00:21:00	MED	27.04.2026 19:35:00	Wollen wir die Welt verändern, dann müssen wir uns selbst verändern	Meditative Lesung aus dem Buch "Zuversicht" von Gabriele. Mit Untertiteln	SNJ	False	False	False	False	False	False	False	DE_MED_Zuversicht_04_UT_NEU_16zu9.mpg	Zuversicht.jpg
171	FestFamilieOstern26	01:03:30	GR-ALLG	27.04.2026 20:00:30	Christus, der Auferstandene, kam aus Liebe zur ganzen Schöpfung	Fest der Familie Gottes auf Erden - eine Aufzeichnung aus der Sophia-Bibliothek, dem Zentrum des Freien Geistes für alle Kulturen weltweit, an Ostern 2026	SNJ	False	False	False	False	False	False	False	DE_SON_Ostern26_NAE.mpg	FestFamilieApr26.jpg
176	InnereLeben	00:12:00	MED	27.04.2026 21:15:00	Das Innere Leben ist der Geist	Meditation zur Verinnerlichung für ein bewusstes Leben, gegeben von Gabriele.	SNJ	False	False	False	False	False	False	False	DE_MED_DasInnereLeben_NeuAltErsetzen_16zu9.mpg	InnereLeben.jpg
183	FGE Rückmeldungen 08	00:16:30	GR-ALLG	27.04.2026 21:35:00	Wir lesen... hörst du zu? Mitfühlen, miterleben... Junge Leute auf dem Weg zu Christus	Rückmeldungen von jungen Menschen aus aller Welt auf dem Weg zu Christus	SNJ	False	False	False	False	False	False	False	DE_FGE_RueckmeldungJugend_08_16zu9.mpg	FGE Rückmeldungen 1.jpg
193	GPH06 BejahtDGesund CM	00:59:30	OFF	27.04.2026 22:05:00	Ihre Andacht, der freie Geist des Christus Gottes	Der Christus Gottes offenbarte sich durch Seine Prophetin Gabriele am 07.02.1993 - Göttliches Prophetisches Heilen: Bejaht die Gesundheit und lebt entsprechend.	SNJ	False	False	False	False	False	False	False	DE_OFF_GPH06BejahtDieGesund_1993-02-07_ChMorse_16zu9.mpg	GPH_2.jpg
197	UrchristenBetenOrte mAdr	00:13:00	GR-ALLG	27.04.2026 23:15:00	Urchristen weltweit verbinden sich zum gemeinsamen Gebet für den Frieden	Urchristen weltweit verbinden sich zum gemeinsamen Gebet für den Frieden	SNJ	False	False	False	False	False	False	False	DE_SON_Gebet_Papyrus_Kurz_NAE13_MitAdresse_16zu9.mpg	Ruf-2.jpg
199	Bergpredigt 05 A	00:21:00	LES	27.04.2026 23:30:30	Die Bergpredigt des Jesus von Nazareth	Lesung aus dem Buch "Das ist Mein Wort - Alpha und Omega - Das Evangelium Jesu". Die Folge 5 beginnt mit der Überschrift "Binde dich nicht an Menschen oder Dinge".	SNJ	False	False	False	False	False	False	False	DE_LES_Bergpredigt_05_16zu9.mpg	Bergpredigt-01.jpg
208	Blühstreifen	00:17:00	REP	28.04.2026 00:00:00	Eine neue Landwirtschaft für die Neu Zeit	Dokumentation über eine neue Landwirtschaft im Einklang mit der Natur. Heute: Blühende Felder voller Leben!	SNJ	False	False	False	False	False	False	False	DE_DOK_LandBluehstreifen_NAE2_16zu9.mpg	Landwirtschaft.jpg
215	GottGegenwLicht UT	00:25:30	MED	28.04.2026 00:25:00	Gott ist gegenwärtiges Licht 	Meditation zur Verinnerlichung für ein bewusstes Leben, gegeben von Gabriele, der Prophetin und Botschafterin des Ewigen Reiches. Mit Untertiteln	SNJ	False	False	False	False	False	False	False	DE_MED_GottGegenwLicht_UT_NAE.mpg	GottGegwLicht.jpg
220	SchuleLeben 05 A	00:26:30	GR-LEB	28.04.2026 01:00:30	Die wahre Schule ist das Leben	Lehrstunden aus der göttlichen Weisheit - heute mit dem Thema: Meine Gedanken, die Siedler	SNJ	False	False	False	False	False	False	False	DE_DWS_05GedankenSiedler_16zu9.mpg	SchuleLeben 02.jpg
229	Ruf 8 WorteFürDasLeben	00:13:00	SON	28.04.2026 01:40:30	Der Ruf des Christus-Gottes: Worte für das Leben	Bebilderter Ruf des Christus-Gottes, gegeben von Gabriele, der Prophetin und Botschafterin des Ewigen Reiches: Worte für das Leben.	SNJ	False	False	False	False	False	False	False	DE_SON_GabiRuf8WorteFuerDasLeben_16zu9.mpg	Ruf-8.jpg
233	FestFamilieOstern26	01:03:30	GR-ALLG	28.04.2026 02:00:00	Christus, der Auferstandene, kam aus Liebe zur ganzen Schöpfung	Fest der Familie Gottes auf Erden - eine Aufzeichnung aus der Sophia-Bibliothek, dem Zentrum des Freien Geistes für alle Kulturen weltweit, an Ostern 2026	SNJ	False	False	False	False	False	False	False	DE_SON_Ostern26_NAE.mpg	FestFamilieApr26.jpg
238	Sternstunden 08 A	00:38:00	MED	28.04.2026 03:15:00	Unser physischer Leib: der Mikrokosmos im Makrokosmos	Meditation zur Verinnerlichung und Gesundung, Sternstunden mit Gabriele vom 06.09.2002.	SNJ	False	False	False	False	False	False	False	DE_MED_SternPhysischerLeib_008_16zu9.mpg	Sternstunden-08.jpg
242	StummeBitten	00:10:00	LES	28.04.2026 04:00:00	Stumme Bitten	Lesung einer Tiergeschichte von Manfred Kyber 	SNJ	False	False	False	False	False	False	False	DE_LES_StummeBitten_16zu9.mpg	StummeBitten.jpg
248	UrchristlicherStrom 01 A	00:53:00	GR-ALLG	28.04.2026 04:15:00	Das prophetische Wort im urchristlichen Strom - heute und zu allen Zeiten	Gesprächsrunde zum Thema "Das prophetische Wort im urchristlichen Strom - heute und zu allen Zeiten und der Versuch der Ausmerzung der Urgemeinden, der Nachfolger des Jesus von Nazareth" Teil 1	SNJ	False	False	False	False	False	False	False	DE_SON_UrchristlicherStrom_01_NAE_16zu9.mpg	UrchristlicherStrom.jpg
255	InnererWeg 15	00:29:30	GR-LEB	28.04.2026 05:25:00	Der Innere Weg zum kosmischen Bewusstsein	Lesung über den Christus-Gottes-Weg, hin zu einer höheren Kultur und einem friedvollen Menschentum. Mit praktischen Übungen. Heute: Grundstufe der Ordnung - Folge 15: Pläne in den Willen Gottes stellen.	SNJ	False	False	False	False	False	False	False	DE_GR-IW_InnererWeg2021_15_16zu9.mpg	InnererWeg.jpg
262	IhreGedanken 08 2Di	00:11:00	MED-TAG	28.04.2026 06:00:00	Ihre Gedanken sind Ihr Tag	Bildmeditation als Richtschnur für den Tag, heute mit dem Leitgedanken: Bahnen Sie Ihrer Seele die Wege in höhere Reiche (8b).	SNJ	False	False	False	False	False	False	False	DE_GH_Woche08Dienstag_002_NEU3_16zu9.mpg	IhreGedanken.jpg
270	Medikurs1 07	00:21:00	MED	28.04.2026 06:20:00	Urchristlich Meditieren	Meditation aus dem Geiste Gottes, gegeben von Gabriele. Zwölfteiliger erster Schulungszyklus, Folge 7: Das Licht Gottes durchstrahlt mich.	SNJ	False	False	False	False	False	False	False	DE_MED_Kurs1DasLichtGottes_007_16zu9.mpg	Medikurs.JPG
277	VaterUnser A	00:30:30	MED	28.04.2026 06:50:30	Das "Vater Unser"	Meditation, die zu einem tieferen Verständnis dieses Gebetes führt, von Gabriele, der Prophetin und Botschafterin des Ewigen Reiches.	SNJ	False	False	False	False	False	False	False	DE_MED_VaterUnserN_NeuAltErsetzen3_16zu9.mpg	VaterUnser.JPG
282	FGE VerbindeSei 15 ABB	00:06:30	GR-ALLG	28.04.2026 07:30:00	Freie Gemeinschaften - Verbinde und Sei: Lebensperlen für Sie	Kurzsendung unter dem Motto „Wir sind die Freien Gemeinschaften – verbinde und sei“, heute unter anderem zum Thema „Lebensperlen für Sie“	SNJ	False	False	False	False	False	False	False	DE_FGE_Les_15Perlenfischerin_16zu9.mpg	FGE VerbindeSei.jpg
285	IhreGedanken 08 2Di	00:11:00	MED-TAG	28.04.2026 07:40:00	Ihre Gedanken sind Ihr Tag	Bildmeditation als Richtschnur für den Tag, heute mit dem Leitgedanken: Bahnen Sie Ihrer Seele die Wege in höhere Reiche (8b).	SNJ	False	False	False	False	False	False	False	DE_GH_Woche08Dienstag_002_NEU3_16zu9.mpg	IhreGedanken.jpg
292	Christus Ostern25	00:25:30	OFF	28.04.2026 08:00:00	Das Wort des Christus Gottes an die Menschheit, gegeben an Ostern 2025	Der Christus Gottes offenbarte sich in der Stammgemeinde des Herrn für den Aufbau des Friedensreiches des Christus Gottes an Ostern 2025, dem Jahr 2 des messianischen, sophianischen Zeitalters 	SNJ	False	False	False	False	False	False	False	DE_OFF_ChristusOstern25_NAE_16zu9.mpg	Pfingstoff-2009.jpg
296	Gemeinschaften 13 A	00:15:30	GR-ALLG	28.04.2026 08:35:00	Die freien Gemeinschaften im Zeichen der Lilie	Schulung für die freien Gemeinschaften im Zeichen der Lilie, heute zum Thema: Wo immer ihr versammelt seid	SNJ	False	False	False	False	False	False	False	DE_FGE_Gemeinschaften_13_16zu9.mpg	Gemeinschaften.jpg
305	Evolutionswiege 2	01:18:00	LILIE	28.04.2026 09:00:30	Die vier Entwicklungsebenen, die Evolutionswiege zur Kindschaft Gottes (2)	Das Lilienzeitalter, das messianische, sophianische Zeitalter. Offenbarung des Cherubs der göttlichen Weisheit durch die Prophetin und Botschafterin des Ewigen Reiches Gabriele. Gegeben im Mai 2019	SNJ	False	False	False	False	False	False	False	DE_LILIE_Evolutionswiege_02_16zu9.mpg	Lilienzeitalter.jpg
309	FindePositiveNächsten	00:26:30	MED	28.04.2026 10:25:00	Finde und bejahe das Positive in Deinem Nächsten	Meditation zur Verinnerlichung für ein bewusstes Leben, gegeben von Gabriele, der Prophetin und Botschafterin des Ewigen Reiches, am 04.02.2005.	SNJ	False	False	False	False	False	False	False	DE_MED_FindePositiveNaechst_NeuAltErsetzen2_16zu9.mpg	FindePositiveImNächsten.jpg
314	Fatalist	01:11:00	GR-ALLG	28.04.2026 11:00:00	Der Glaubende - ein Fatalist	Was hat Glauben mit Fatalismus zu tun? Die Sendung stellt kritische Fragen an jeden Einzelnen und gibt Antworten zu diesem Thema, basierend auf einem Gespräch mit Gabriele, der Prophetin und Botschafterin des Ewigen Reiches, im Juni 2020.	SNJ	False	False	False	False	False	False	False	DE_SON_GlaubendeFatalist_16zu9.mpg	Fatalist.jpg
324	BotschaftAll 05 A	00:24:30	LES	28.04.2026 12:30:00	Das Ewige Reich "Nützet die kostbare Zeit"	Lesung einer Offenbarung des Christus Gottes, gegeben durch Gabriele, die Prophetin und Botschafterin des Ewigen Reiches am 04.03.1988 in Würzburg. 	SNJ	False	False	False	False	False	False	False	DE_LES_ZeltOFFBaendeEwigesReich_05_OT_16zu9.mpg	BotschaftAusDemAll 01.JPG
331	LassDichFühren 02 A	00:30:00	LES	28.04.2026 13:00:00	Die Neue Zeit - ein höheres Bewusstsein? Tue nichts Böses, dann widerfährt dir nichts Böses! Lass Dich führen!	Lesung aus dem gleichnamigen Buch von Gabriele, der Prophetin und Botschafterin des Ewigen Reiches, Folge 2	SNJ	False	False	False	False	False	False	False	DE_LES_LassDichfuehren_02_Neu_16zu9.mpg	LassDichführen.jpg
336	Zuversicht UT 3	00:19:30	MED	28.04.2026 13:35:00	Sammle immer wieder aufs Neue deine positiven Gedanken	Meditative Lesung aus dem Buch "Zuversicht" von Gabriele. Mit Untertiteln	SNJ	False	False	False	False	False	False	False	DE_MED_Zuversicht_03_UT_NEU_16zu9.mpg	Zuversicht.jpg
341	Evolutionswiege 1	00:56:00	LILIE	28.04.2026 14:00:30	Die vier Entwicklungsebenen, die Evolutionswiege zur Kindschaft Gottes (1)	Das Lilienzeitalter, das messianische, sophianische Zeitalter. Autobiographische Einblicke in den Werdegang der Prophetin und Botschafterin Gottes Gabriele. Gegeben im Mai 2019	SNJ	False	False	False	False	False	False	False	DE_LILIE_Evolutionswiege_01_16zu9.mpg	Lilienzeitalter.jpg
344	GPH05 EinzigeHirte CM	00:54:30	OFF	28.04.2026 15:05:00	Ihre Andacht, der freie Geist des Christus Gottes	Der Christus Gottes offenbarte sich durch Seine Prophetin Gabriele am 24.01.1993 - Göttliches Prophetisches Heilen: Ich Bin der einzige Hirte. Zweifle nicht - jeder Zweifel führt dich wieder zu weiteren Sünden.	SNJ	False	False	False	False	False	False	False	DE_OFF_GPH05EinzigHirte_1993-01-24_ChMorse_16zu9.mpg	GPH_2.jpg
350	FestFamilieOstern26	01:03:30	GR-ALLG	28.04.2026 16:15:00	Christus, der Auferstandene, kam aus Liebe zur ganzen Schöpfung	Fest der Familie Gottes auf Erden - eine Aufzeichnung aus der Sophia-Bibliothek, dem Zentrum des Freien Geistes für alle Kulturen weltweit, an Ostern 2026	SNJ	False	False	False	False	False	False	False	DE_SON_Ostern26_NAE.mpg	FestFamilieApr26.jpg
355	Bergpredigt 04 A	00:26:00	LES	28.04.2026 17:30:00	Die Bergpredigt des Jesus von Nazareth	Lesung aus dem Buch "Das ist Mein Wort - Alpha und Omega - Das Evangelium Jesu". Die Folge 4 beginnt mit dem Thema "Versöhne dich mit deinem Nächsten".	SNJ	False	False	False	False	False	False	False	DE_LES_Bergpredigt_04_16zu9.mpg	Bergpredigt-02.jpg
361	Handschreiben 01	00:38:00	KIND	28.04.2026 18:00:55	Liobanischule - Heute lernen wir lvon Hand schreiben	Diese Sendereihe aus der Liobanischule richtet sich an Kinder und lehrt spielerisch das Schreiben von Hand, heute die Folge 1: U-h-u	SNJ	False	False	False	False	False	False	False	DE_GEKK_HandSchreiben_01_16zu9.mpg	VonHandschreiben.jpg
370	GroßeGeister 08	00:06:00	MED	28.04.2026 18:55:00	Was sagen große Geister 	Zitate berühmter Persönlichkeiten und philosophischer Denker über die Tiere und die Natur (8) Leonard Nelson, Pythagoras, George Bernhard Shaw, Albert Einstein, Leonardo da Vinci	SNJ	False	False	False	False	False	False	False	DE_MED_WasSagenGroßeGeisterTiere_008_NEU_16zu9.mpg	GroßeGeister.jpg
371	Christus Weihnachten25	00:30:00	OFF	28.04.2026 19:00:00	Das Wort des Christus Gottes an die Menschheit, gegeben an Weihnachten 2025	Der Christus Gottes offenbarte sich beim Fest der Familie Gottes auf Erden - Urchristliches Weihnachten am 24. Dezember 2025, dem Jahr 2 des messianischen, sophianischen Zeitalters 	SNJ	False	False	False	False	False	False	False	DE_OFF_ChristusWeihnachten2025_16zu9.mpg	Pfingstoff-2009.jpg
374	ChristusSeelenarzt UT A	00:16:30	MED	28.04.2026 19:35:00	Christus in uns, der Seelenarzt	Gebetsmeditation, gegeben von Gabriele, der Prophetin und Botschafterin des Ewigen Reiches, am 08.06.2007. Mit Untertiteln	SNJ	False	False	False	False	False	False	False	DE_MED_CH249Seelenarzt_UT_NAE.mpg	ChristusSeelenarzt.jpg
382	MachtDerLiebe	01:12:00	LES	28.04.2026 20:00:00	Ich bete an die Macht der Liebe	Lesung einer Christus-Offenbarung aus dem Ewigen Reich durch die Prophetin und Botschafterin des Ewigen Reiches Gabriele im September 2021	SNJ	False	False	False	False	False	False	False	DE_LES_MachtDerLiebe_NAE1_NEU_16zu9.mpg	MachtDerLiebe.jpg
386	UnsereHeimat UT	00:33:30	MED	28.04.2026 21:20:00	Unsere Heimat im reinen Sein	Meditation zur Verinnerlichung für ein bewusstes Leben, gegeben von Gabriele, der Prophetin und Botschafterin des Ewigen Reiches, am 11.12.1992. Mit Untertiteln	SNJ	False	False	False	False	False	False	False	DE_MED_UnsereHeimat_UT.mpg	UnsereHeimat.jpg
390	JugendProphet 12 A	00:19:30	LES	28.04.2026 22:00:00	Der Jugendliche und der Prophet (12)	Lesung aus einem Gespräch mit Gabriele, der Prophetin und Botschafterin des Ewigen Reiches, Folge 12	SNJ	False	False	False	False	False	False	False	DE_LES_JugendProphet_12_2026_16zu9.mpg	JugendProphet.jpg
